what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359275341796
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359275552672
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359275554792
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359275702492
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359275704596
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359280507097
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359280526962
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359280529485
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359280558948
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359280608975
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359280713292
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359281458798
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359281468466
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359281485355
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359281578227
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359281698799
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359281701229
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359281719199
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359281749308
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359281752550
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359281773277
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359281774355
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359281776432
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359281790421
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359281912783
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359281912933
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359281996812
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359282004168
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359282011567
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1359282017271
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359282054646
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359282123807
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359282168615
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359282234507
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359282246921
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359282250893
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359282257993
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359282260351
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359282264641
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359282266677
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359282270584
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359282282799
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359282296993
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359282335978
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359282358208
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359282371318
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359282378580
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359282380632
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359282399951
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359282426182
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359282434061
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359282442362
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359282453123
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359282454645
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359282484117
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359282578172
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359282689087
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359283039668
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359283043720
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359283055117
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359283436870
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1359283438607
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1359283503210
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1359283504671
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359283528795
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1359283534534
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359283778722
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1359283779852
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1359283781701
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1359283788357
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359283832223
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359283851303
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359283933756
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359283935443
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359283969280
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359283970785
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359283984570
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359283986183
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359283986500
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359283987208
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359284035882
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359284037421
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359284097023
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359284121278
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359284131679
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359284135505
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359284139601
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359284150697
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359284169627
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359284223448
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359284231381
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359284233635
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359284240937
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359284247295
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359284248532
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359284251249
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359284278893
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359284283677
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359284286734
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359284295902
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359284363998
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359284366253
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359284401435
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359284411616
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359284420743
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359284430769
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359284463814
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359284466735
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359284469471
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359284470977
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359284499301
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1359284501754
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359284536386
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359284554162
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359284565790
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359284577610
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359284586764
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359284592437
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359284593504
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359284611253
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359284630781
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359284630798
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359284631504
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359284631603
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359284635478
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359284636416
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1359284638677
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359284638689
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1359284647906
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359284648151
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359284648197
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359284704336
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359284705932
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359284708222
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359284708449
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359284718911
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359284724612
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359284724841
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359284749863
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359284753446
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359284799241
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359284801623
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359284801639
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359284802295
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359284802616
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359284811001
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359284816161
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359284816393
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359284823789
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359284825823
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359284826061
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359284835156
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359284840609
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359284840843
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359284848510
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359284849256
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359284863845
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359284865746
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359284865760
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359284866408
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359284866652
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359284876310
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359284878420
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359284878636
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359284886577
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359284892257
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359284965534
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359285018285
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359285019302
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359285032302
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359285034781
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359285034797
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359285035459
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359285035719
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359285044287
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1359285045770
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359285049836
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359285052485
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359285052714
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359285056157
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1359285064653
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359285074735
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359285076438
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359285076665
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359285083661
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359285090302
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359285092656
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359285116506
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1359285119619
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1359285120275
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359285141302
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359285143117
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359285143132
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359285143754
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359285144000
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359285151534
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359285163396
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359285280540
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359285282637
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359285282653
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359285283875
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359285284146
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359285290022
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359285302118
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359285370209
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359285419346
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359285438222
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359285447819
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359285486136
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359285595786
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359285626228
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359285673269
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359285697884
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359285698642
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359285698938
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359285702464
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359285704640
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359285746799
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359285756626
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359285784854
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359285805624
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359285807126
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359285809114
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359285809131
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359285810001
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359285810382
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359285821115
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359285857568
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359285858747
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359285860406
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359285874211
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359285874228
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359285875165
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359285875432
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359285917648
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359285954167
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359285976393
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359285978209
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359285978439
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359286032338
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359286042637
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359286054586
