what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359286993495
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1359286996642
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359287056796
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359287103927
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359287105882
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359287105897
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359287107000
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359287107247
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359287110078
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1359287120315
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359287168639
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359287171068
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359287171289
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359287181532
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359287201655
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359287215843
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359287388931
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359290039833
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359290041723
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359290043878
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359290079644
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359290081569
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359290081583
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359290082612
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359290083304
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359290089156
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359290122023
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359290146599
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359290148907
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359290149146
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359290154841
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359290181634
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359290324749
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359290332621
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359290429388
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359290705820
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359290777532
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359290779369
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359290779383
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359290780069
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359290780391
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359290783331
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359290801028
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359290801323
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359290807195
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359290925637
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1359291043949
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1359291044664
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.toggleOverwrite",1359291150502
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.toggleOverwrite",1359291153797
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359291168488
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359291170553
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359291170568
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359291171254
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359291171504
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359291177324
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359291204504
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359291218098
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359291220360
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359291220375
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359291221256
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359291221490
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359291224626
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359291260356
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359291272653
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359291275049
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359291275065
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359291275794
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359291276041
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359291305946
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359291347855
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359291404231
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359291405950
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359291405966
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359291406685
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359291406935
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359291433435
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1359291441799
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359291441999
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359291455459
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359291462762
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359291462777
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359291463352
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359291463678
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359291471166
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359291478422
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359291761635
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359291768318
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359292133483
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359292136506
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359292186912
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359292632371
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359292657218
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359292659246
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359292659262
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359292660101
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359292660433
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359292688167
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359292702434
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359292702661
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359292719084
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359292742518
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359293942378
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359293945337
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359294002366
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359294350277
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359294358899
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359296037113
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359296077449
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359310254714
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359310379973
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359310402666
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359310551617
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359310568800
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359310573929
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359310613333
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359310625801
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359310626711
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359310627747
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359310635695
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359310671616
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359310739224
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359310880900
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1359310882854
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359310962115
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359311032440
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359311038438
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359311041152
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359311041741
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359311051567
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359311057428
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359311067363
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1359311068366
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1359311072164
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359311074943
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359311076644
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359311076662
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359311077590
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359311077851
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359311167352
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359311193758
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359311196665
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1359311197847
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1359311202868
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359311206806
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359311207528
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359311209684
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359311209936
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359311267554
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359311277599
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1359311280630
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1359311282738
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1359311283378
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359311288022
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359311288515
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359311291027
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359311291340
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359311305764
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359311410906
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359312457137
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359312465091
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359312479155
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359312485897
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359312512305
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359312516431
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359312516729
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359312541966
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359312543983
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359312550248
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359312551233
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359312576529
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359312601835
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359312604644
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359312604661
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359312605333
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359312605595
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359312611616
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359312613282
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359312639025
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359312644495
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359312671338
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359312673202
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359312673219
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359312673911
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359312674171
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359312690070
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359312693199
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359312693430
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359312697412
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359312703863
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359312705082
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359312707631
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359312707856
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359312713724
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359312719148
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359312722934
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359312724553
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359312770821
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359312776275
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359312796247
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359312850673
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359312917844
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359312955803
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359313000533
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359313023382
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359313072607
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359313074626
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359313140958
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359313156607
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359313156703
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359313173279
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359313173415
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359313182652
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359313182790
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359313184348
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359313204289
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1359313248404
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1359313260334
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359313393059
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359313400485
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359313417271
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359313438170
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359313465742
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359313468230
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359313468249
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359313469252
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359313469583
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359313471291
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1359313475035
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359313475202
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359313515643
